id,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
11676,-117.99,33.85,34,1948,306,957,304,5.2777,212900,<1H OCEAN
11677,-118,33.85,33,2053,418,1154,405,4.3455,197500,<1H OCEAN
11678,-118,33.86,32,1162,196,563,178,4.175,203300,<1H OCEAN
11679,-117.99,33.85,35,1661,272,949,276,5.5548,192900,<1H OCEAN
11680,-117.99,33.84,34,2079,343,1379,352,5.403,207300,<1H OCEAN
11681,-118,33.84,30,1549,325,885,299,4.3039,195400,<1H OCEAN
11682,-118,33.84,29,2641,637,2413,619,3.1169,165400,<1H OCEAN
11683,-118.01,33.87,25,6348,1615,4188,1497,3.439,186000,<1H OCEAN
11684,-117.99,33.86,20,3540,906,2898,876,3.3252,178300,<1H OCEAN
11685,-118,33.88,28,1624,289,755,280,5.0083,268400,<1H OCEAN
11686,-118.01,33.88,19,1434,391,1088,341,3.669,269900,<1H OCEAN
11687,-117.99,33.88,15,2298,567,1261,527,4.5422,159700,<1H OCEAN
11688,-117.99,33.88,42,1461,302,986,314,4.2559,161400,<1H OCEAN
11689,-118,33.88,18,2628,720,2276,649,3.035,171100,<1H OCEAN
11690,-117.99,33.87,16,1689,499,1260,453,3.4205,174300,<1H OCEAN
11691,-118,33.87,13,2086,544,1356,462,3.25,165900,<1H OCEAN
11692,-117.99,33.87,17,2334,537,1662,535,3.3147,217300,<1H OCEAN
11693,-117.99,33.87,34,1239,307,869,291,3.89,162200,<1H OCEAN
11694,-117.99,33.86,20,2303,612,1607,564,3.2,176400,<1H OCEAN
11695,-117.98,33.89,18,2939,437,1278,435,7.4425,394000,<1H OCEAN
11696,-117.99,33.88,25,3401,509,1503,498,6.9704,240900,<1H OCEAN
11697,-117.99,33.89,21,5195,1020,2539,988,4.8033,160800,<1H OCEAN
11698,-117.99,33.89,23,2111,306,979,288,8.8621,348100,<1H OCEAN
11699,-117.97,33.89,17,1851,344,764,339,5.4315,182100,<1H OCEAN
11700,-117.97,33.89,17,1740,445,1158,412,3.1649,137800,<1H OCEAN
11701,-117.97,33.88,9,1344,279,530,265,5.3731,185400,<1H OCEAN
11702,-117.97,33.88,11,1454,247,635,236,6.5427,218800,<1H OCEAN
11703,-117.97,33.89,15,3801,542,1992,526,9.3683,367700,<1H OCEAN
11704,-117.97,33.88,16,2003,300,1172,318,6.3394,321900,<1H OCEAN
11705,-117.97,33.89,14,923,136,420,130,10.5252,463100,<1H OCEAN
11706,-120.1,39.17,33,1849,384,218,92,2.0083,144100,INLAND
11707,-120.06,39.09,30,2979,583,316,124,2.4987,124300,INLAND
11708,-120.06,39.15,22,2213,372,98,42,1.4912,170300,INLAND
11709,-120.2,39.12,15,2146,361,197,76,4.4316,200300,INLAND
11710,-120.18,39.14,25,2171,386,248,116,3.3375,172200,INLAND
11711,-120.16,39.14,21,2484,460,309,144,4.2722,128100,INLAND
11712,-120.18,39.17,18,1703,360,354,163,3.9563,147200,INLAND
11713,-120.15,39.17,32,1684,359,454,209,3.2125,146100,INLAND
11714,-120.15,39.15,25,1669,348,163,78,6.05,176900,INLAND
11715,-120.15,39.2,14,1382,242,141,66,4.4016,283600,INLAND
11716,-120.12,39.18,17,2839,525,390,189,3.8667,179500,INLAND
11717,-120.1,39.19,18,3824,559,241,106,5.8456,360300,INLAND
11718,-120.1,39.19,17,1480,241,202,80,4.2375,213500,INLAND
11719,-120.1,39.2,20,1703,294,409,174,3.387,197200,INLAND
11720,-120.11,39.21,18,2245,392,421,162,4.8795,158600,INLAND
11721,-120.11,39.24,21,3005,574,385,150,3.4193,153600,INLAND
11722,-120.08,39.23,19,1746,306,251,104,5.1182,147200,INLAND
11723,-120.07,39.24,20,3729,614,365,152,5.262,169800,INLAND
11724,-120.06,39.25,21,2459,525,584,233,3.31,163800,INLAND
11725,-120.04,39.24,30,2369,469,510,213,2.95,124100,INLAND
11726,-120.04,39.27,24,2237,491,264,95,4.4364,154800,INLAND
11727,-120.02,39.24,24,1602,426,751,257,2.0609,99600,INLAND
11728,-120.02,39.24,22,2309,571,919,342,3.3057,93900,INLAND
11729,-120.02,39.24,32,1347,444,825,303,2.1269,225300,INLAND
11730,-120.01,39.26,26,1930,391,307,138,2.9023,139600,INLAND
11731,-120.91,38.98,13,7689,1415,3264,1198,3.953,147100,INLAND
11732,-120.81,39.02,30,806,189,326,146,3.1155,101300,INLAND
11733,-120.69,39.12,19,1048,262,493,184,2.5917,118500,INLAND
11734,-120.83,39.02,15,1117,242,551,229,2.9319,98000,INLAND
11735,-121.06,38.91,18,6501,1416,2954,1373,2.8373,143300,INLAND
11736,-121.08,38.9,27,3436,755,1568,709,2.7273,138700,INLAND
11737,-121.06,38.88,17,7635,1284,3096,1227,4.5917,184600,INLAND
11738,-121.08,38.89,41,3471,753,1680,710,2.9701,139300,INLAND
11739,-121.07,38.9,52,1280,281,523,266,2.0375,122500,INLAND
11740,-121.15,38.89,20,2024,313,879,309,5.5903,239700,INLAND
11741,-121.12,38.86,17,3949,717,1683,686,3.6802,216800,INLAND
11742,-121.13,38.87,48,1127,,530,186,3.3917,128400,INLAND
11743,-121.15,38.91,23,1654,299,787,299,4.5723,193400,INLAND
11744,-121.08,38.85,10,2509,422,1037,389,6.3,220400,INLAND
11745,-121.16,38.74,17,3353,463,1417,447,5.4721,237400,INLAND
11746,-121.14,38.77,15,10282,1333,3868,1300,6.7789,288100,INLAND
11747,-121.16,38.75,27,771,108,315,111,8.7882,276900,INLAND
11748,-121.14,38.84,22,2750,433,1161,428,4.5143,236800,INLAND
11749,-121.14,38.82,22,1816,278,832,278,5.37,233300,INLAND
11750,-121.15,38.8,20,2104,370,745,314,4.4685,217800,INLAND
11751,-121.18,38.78,13,3480,528,1432,532,6.4642,278100,INLAND
11752,-121.18,38.8,18,2541,414,1276,405,5.4857,220400,INLAND
11753,-121.21,38.76,16,1608,296,792,286,3.4583,239500,INLAND
11754,-121.21,38.75,11,4552,639,2006,623,4.6962,264700,INLAND
11755,-121.17,38.76,14,2028,255,781,251,6.8322,394300,INLAND
11756,-121.2,38.73,11,4897,636,1931,616,8.0499,335100,INLAND
11757,-121.18,38.73,16,1584,264,613,226,6.3302,273400,INLAND
11758,-121.18,38.75,16,2807,459,1201,429,5.0941,247900,INLAND
11759,-121.24,38.75,5,9137,1368,3667,1294,5.7896,229900,INLAND
11760,-121.24,38.72,12,3605,576,1556,549,5.2,204000,INLAND
11761,-121.27,38.74,19,3869,887,2086,685,2.9065,155200,INLAND
11762,-121.26,38.73,14,3323,499,1527,540,5.6451,172400,INLAND
11763,-121.26,38.74,22,7173,1314,3526,1316,3.6941,136200,INLAND
11764,-121.28,38.73,6,4223,672,1747,631,5.719,267700,INLAND
11765,-121.27,38.72,6,4664,644,2105,663,6.3804,199000,INLAND
11766,-121.25,38.72,10,7277,1168,3507,1131,4.785,179700,INLAND
11767,-121.27,38.75,21,4812,1117,1985,1045,2.8083,128800,INLAND
11768,-121.28,38.74,33,4384,778,1775,789,4.35,135000,INLAND
11769,-121.3,38.73,9,5558,1099,2717,1043,3.9455,139500,INLAND
11770,-121.36,38.73,21,2253,416,1050,411,3.441,220400,INLAND
11771,-121.32,38.74,14,1449,228,670,232,4.6897,186600,INLAND
11772,-121.31,38.75,7,4185,750,2147,706,4.3519,129500,INLAND
11773,-121.3,38.75,36,3903,885,2313,804,2.955,86600,INLAND
11774,-121.28,38.75,52,493,89,189,94,2.408,84100,INLAND
11775,-121.3,38.74,41,4374,1039,2387,959,2.6611,88200,INLAND
11776,-121.33,38.77,3,20214,3559,8361,3112,4.5259,169600,INLAND
11777,-121.28,38.76,47,2901,631,1276,578,2.4366,102200,INLAND
11778,-121.27,38.75,43,1292,307,647,249,3.0188,85600,INLAND
11779,-121.29,38.76,12,1198,174,443,170,6.3097,187800,INLAND
11780,-121.28,38.77,6,3819,550,1738,587,6.1718,201700,INLAND
11781,-121.28,38.8,7,9003,1739,4445,1591,4.116,148200,INLAND
11782,-121.24,38.78,11,1851,352,1049,369,3.8288,141400,INLAND
11783,-121.24,38.78,18,549,143,249,136,1.1691,136800,INLAND
11784,-121.23,38.78,13,3813,871,1513,783,2.3807,142900,INLAND
11785,-121.22,38.78,8,3418,514,1312,409,6.6914,218300,INLAND
11786,-121.24,38.82,5,12259,1643,4819,1582,5.7498,217600,INLAND
11787,-121.25,38.8,14,5094,729,1974,705,5.8205,189000,INLAND
11788,-121.24,38.79,15,2615,485,1063,428,4.0904,173500,INLAND
11789,-121.24,38.79,23,1419,261,706,269,3.4875,110500,INLAND
11790,-121.23,38.79,45,907,176,463,190,2.5292,92300,INLAND
11791,-121.22,38.8,11,2521,521,1390,477,3.8265,125100,INLAND
11792,-121.19,38.87,20,3118,500,1405,519,6.3,209700,INLAND
11793,-121.21,38.83,21,3691,640,1758,603,3.8607,152200,INLAND
11794,-121.19,38.85,8,4114,710,2268,716,4.7085,139700,INLAND
11795,-121.18,38.83,15,4488,859,2114,805,3.2484,124700,INLAND
11796,-121.39,38.85,19,3568,646,1714,590,4.3862,163000,INLAND
11797,-121.3,39,16,3155,541,1630,540,4.3282,126700,INLAND
11798,-121.31,38.97,16,1210,228,726,222,3.0083,82400,INLAND
11799,-121.22,38.92,19,2531,461,1206,429,4.7958,192900,INLAND
11800,-121.27,38.87,16,2094,358,1092,357,4.7769,191700,INLAND
11801,-121.29,38.9,45,2019,394,1104,407,3.4691,109000,INLAND
11802,-121.28,38.9,31,1297,259,765,240,3.0656,93900,INLAND
11803,-121.29,38.89,10,653,120,407,146,3.6889,111100,INLAND
11804,-121.3,38.89,23,1750,297,1012,315,3.7706,99600,INLAND
11805,-121.3,38.89,45,1529,317,793,281,3.2866,91600,INLAND
11806,-121.32,38.89,9,5927,1269,3369,1176,3.1194,111600,INLAND
11807,-121.14,38.92,16,2069,312,889,299,4.9771,212300,INLAND
11808,-121.1,38.92,21,4064,871,1847,859,3.3321,135800,INLAND
11809,-121.11,38.91,24,2558,423,1149,403,4.3679,190800,INLAND
11810,-121.1,38.94,42,410,117,706,112,1.3179,125300,INLAND
11811,-121.07,38.92,15,5301,884,2335,831,4.815,164300,INLAND
11812,-121.05,38.92,34,2144,372,899,378,3.6021,159100,INLAND
11813,-121.15,39,15,4145,691,1872,680,4.6553,220900,INLAND
11814,-121.19,38.95,16,2544,431,1199,412,4.8129,196600,INLAND
11815,-121.11,38.95,14,3888,890,1830,844,2.1238,158900,INLAND
11816,-121.1,38.95,17,1475,403,943,363,2.4287,55600,INLAND
11817,-121.06,38.98,14,2267,355,1140,369,5.0019,213100,INLAND
11818,-121.05,38.97,12,3676,550,1572,510,5.1214,202200,INLAND
11819,-121.09,38.97,13,1467,221,688,231,5.5536,192200,INLAND
11820,-121.1,39,16,1106,195,505,187,5.3126,192600,INLAND
11821,-121.08,38.95,18,1931,380,1271,377,3.0463,156400,INLAND
11822,-121.08,38.93,14,4239,824,1729,794,2.7278,168000,INLAND
11823,-121.07,38.94,14,1710,294,839,297,5.0143,151000,INLAND
11824,-121.04,38.95,22,1931,445,1009,407,3.05,153500,INLAND
11825,-120.99,39.04,17,2289,450,1182,397,2.6696,167100,INLAND
11826,-120.98,38.99,17,3403,661,1540,622,3.9354,163200,INLAND
11827,-121.04,39,21,4059,730,1874,693,5.1051,174600,INLAND
11828,-121.02,39.01,17,4786,799,2066,770,4.2734,185700,INLAND
11829,-121,39,4,170,23,93,27,11.2891,312800,INLAND
11830,-120.87,39.18,25,2691,598,964,373,4.2196,143000,INLAND
11831,-120.87,39.15,17,1819,389,736,283,3.1603,129200,INLAND
11832,-120.58,39.27,15,4126,903,723,266,3.3147,119100,INLAND
11833,-120.33,39.3,16,868,178,44,21,3.3,175300,INLAND
11834,-120.18,39.28,14,10098,1545,701,254,4.3819,141600,INLAND
11835,-120.22,39.2,22,8259,1409,845,353,3.6699,244300,INLAND
11836,-120.96,39.12,24,2069,436,909,374,2.8326,139400,INLAND
11837,-120.98,39.08,20,4570,906,2125,815,3.3403,148300,INLAND
11838,-120.94,39.05,8,3758,717,1744,661,3.4972,151800,INLAND
11839,-120.98,39.93,25,2220,511,912,449,2.1914,88100,INLAND
11840,-120.95,39.93,26,2023,385,922,365,3.1125,83800,INLAND
11841,-120.93,39.9,20,1511,328,791,320,2.3221,71200,INLAND
11842,-120.9,39.93,23,2679,546,1424,529,3.1812,82200,INLAND
11843,-120.9,39.95,20,1349,238,601,203,3.8417,96900,INLAND
11844,-120.93,39.96,15,1666,351,816,316,3.2559,119100,INLAND
11845,-120.92,40.02,35,383,92,202,72,2.9458,102800,INLAND
11846,-120.74,39.9,23,1017,218,387,152,2.5656,88500,INLAND
11847,-120.57,39.78,15,1291,283,582,242,2.4216,102300,INLAND
11848,-120.66,39.72,15,3763,784,717,348,2.5019,130800,INLAND
11849,-120.74,39.82,9,1955,398,294,122,4.2583,126800,INLAND
11850,-121,39.75,8,1116,214,27,39,2.8893,83300,INLAND
11851,-121.14,39.86,16,2534,557,638,244,2.5101,89100,INLAND
11852,-120.53,39.79,18,1234,266,543,201,2.8156,72200,INLAND
11853,-120.48,39.78,11,513,104,204,86,2.675,100300,INLAND
11854,-120.45,39.8,47,2149,456,965,419,2.0829,56200,INLAND
11855,-120.46,39.83,18,3406,673,1567,617,2.5717,76200,INLAND
11856,-120.38,39.82,10,1262,258,510,209,2.4667,93100,INLAND
11857,-120.15,39.8,19,785,151,366,140,3.3625,82800,INLAND
11858,-120.94,40.17,22,1334,261,597,222,2.5132,89500,INLAND
11859,-120.91,40.08,24,1629,313,641,274,2.5067,69900,INLAND
11860,-120.94,40.14,31,3127,664,1345,580,1.8774,58300,INLAND
11861,-121.23,40.01,38,725,190,219,115,1.925,75300,INLAND
11862,-120.71,40.13,19,897,180,276,110,3.2554,89700,INLAND
11863,-121.25,40.27,25,958,245,28,16,2.925,67800,INLAND
11864,-121.24,40.31,36,1597,301,632,262,3.8962,93900,INLAND
11865,-121.23,40.29,21,3229,667,1501,582,2.4524,77400,INLAND
11866,-121.19,40.23,10,1572,232,247,104,6.1453,194100,INLAND
11867,-121.08,40.19,11,919,199,69,43,1.9944,137800,INLAND
11868,-121.06,40.23,23,1127,225,215,85,3.7844,144100,INLAND
11869,-121.09,40.3,15,1717,336,501,206,3.9477,113700,INLAND
11870,-121.14,40.29,17,1944,394,384,172,1.9875,111800,INLAND
11871,-121.15,40.25,14,5156,880,616,281,3.6462,145500,INLAND
11872,-117.35,34,38,1214,254,723,236,2.8469,88100,INLAND
11873,-117.36,33.99,42,1178,261,804,283,3.2688,93200,INLAND
11874,-117.37,34,36,730,155,476,142,2.7306,89200,INLAND
11875,-117.37,34,41,1248,278,770,250,3.325,90900,INLAND
11876,-117.36,34,19,4592,895,2769,838,3.6622,105400,INLAND
11877,-117.37,34.01,15,1386,247,703,185,3.9415,124500,INLAND
11878,-117.38,34,45,2881,514,1470,515,3.6687,124100,INLAND
11879,-117.38,33.99,52,1797,332,905,313,3.0054,142000,INLAND
11880,-117.38,33.98,52,2274,571,1167,504,2.3284,101900,INLAND
11881,-117.39,33.98,37,2337,452,948,437,3.445,169400,INLAND
11882,-117.41,33.97,24,950,183,383,182,3.3694,125300,INLAND
11883,-117.37,33.98,43,2862,772,1878,675,2.4151,97000,INLAND
11884,-117.38,33.97,29,1157,297,2027,253,1.9389,155300,INLAND
11885,-117.38,33.98,10,642,176,462,186,2.4528,162800,INLAND
11886,-117.37,33.98,27,1342,547,844,484,1.4194,96100,INLAND
11887,-117.37,33.99,44,917,224,666,220,1.985,114500,INLAND
11888,-117.36,33.98,46,1680,453,1570,435,2.3436,82600,INLAND
11889,-117.37,33.97,34,3676,697,2653,682,2.8804,92700,INLAND
11890,-117.37,33.97,38,1156,241,877,200,1.7514,80200,INLAND
11891,-117.37,33.97,40,1166,250,976,244,2.25,85100,INLAND
11892,-117.37,33.98,52,201,44,130,24,2.325,125300,INLAND
11893,-117.35,33.99,45,131,28,89,31,2.9071,112800,INLAND
11894,-117.35,33.98,31,4163,1242,3928,1076,1.9943,86200,INLAND
11895,-117.35,33.97,27,3960,886,2807,838,3.324,122800,INLAND
11896,-117.36,33.97,32,1625,335,1212,327,3.0596,82500,INLAND
11897,-117.36,33.98,33,2070,469,1851,467,2.7667,81000,INLAND
11898,-117.37,33.96,33,3974,548,1398,528,7.5519,216900,INLAND
11899,-117.35,33.96,25,2396,316,951,314,8.5405,235500,INLAND
11900,-117.35,33.95,28,1650,210,557,211,7.9632,205100,INLAND
11901,-117.37,33.94,14,9286,1269,3565,1238,6.9635,219900,INLAND
11902,-117.36,33.92,7,9376,1181,3570,1107,8.8326,315500,INLAND
11903,-117.39,33.97,52,3307,553,1269,529,4.6176,136500,INLAND
11904,-117.38,33.97,30,2953,703,1406,580,2.9895,150300,INLAND
11905,-117.39,33.96,52,1992,345,948,358,3.5917,129600,INLAND
11906,-117.4,33.96,51,1806,322,709,298,3.875,125800,INLAND
11907,-117.39,33.97,48,1915,348,1060,376,3.7044,118200,INLAND
11908,-117.4,33.97,38,1383,238,649,232,5.3194,149200,INLAND
11909,-117.4,33.97,41,1707,276,660,269,4.1618,135100,INLAND
11910,-117.41,33.96,32,2837,617,1393,595,2.6798,119100,INLAND
11911,-117.41,33.96,24,4481,901,2398,823,4.164,123700,INLAND
11912,-117.41,33.97,34,2316,365,956,389,4.637,158100,INLAND
11913,-117.44,33.96,29,124,22,50,18,12.8381,112800,INLAND
11914,-117.43,33.96,28,3747,651,2399,646,4.1682,116800,INLAND
11915,-117.44,33.95,31,914,177,556,161,4.0344,115600,INLAND
11916,-117.4,33.95,46,2189,423,866,389,3.4384,111800,INLAND
11917,-117.4,33.95,32,1979,491,954,444,2.7408,117600,INLAND
11918,-117.41,33.95,37,1586,283,675,305,3.2583,132400,INLAND
11919,-117.41,33.95,37,1462,257,849,287,3.3542,124200,INLAND
11920,-117.42,33.95,32,4251,848,2494,798,3.1173,111100,INLAND
11921,-117.42,33.96,33,2275,469,1691,459,3.0452,98400,INLAND
11922,-117.41,33.96,27,2341,418,1272,415,3.3208,113000,INLAND
11923,-117.38,33.96,30,3153,623,1544,575,3.7491,134100,INLAND
11924,-117.39,33.95,36,1380,269,598,262,3.4667,123200,INLAND
11925,-117.39,33.95,35,1599,284,721,287,4.425,121000,INLAND
11926,-117.4,33.95,43,633,166,292,135,1.4601,121700,INLAND
11927,-117.39,33.96,49,2527,461,1344,451,4.3833,114700,INLAND
11928,-117.37,33.95,32,2215,351,771,311,4.6542,142900,INLAND
11929,-117.37,33.94,20,1682,296,706,291,4.3966,140400,INLAND
11930,-117.38,33.94,21,2468,380,1164,385,4.3625,137100,INLAND
11931,-117.39,33.93,26,3014,494,1832,485,5.1333,128200,INLAND
11932,-117.39,33.95,35,3306,680,1742,673,4.0109,109400,INLAND
11933,-117.4,33.94,30,1198,251,1019,214,3.3509,83000,INLAND
11934,-117.4,33.93,35,1468,298,1168,261,2.5222,81600,INLAND
11935,-117.41,33.93,35,793,150,669,128,4.3156,89600,INLAND
11936,-117.4,33.94,37,987,187,551,191,3.8865,112300,INLAND
11937,-117.4,33.94,42,943,171,466,203,3.4458,116300,INLAND
11938,-117.41,33.94,33,2074,476,911,420,3.17,117900,INLAND
11939,-117.41,33.94,29,3181,714,1603,706,3.55,112800,INLAND
11940,-117.42,33.93,32,2885,595,1509,590,3.4795,125900,INLAND
11941,-117.41,33.94,22,4179,1081,2096,1013,2.7435,118800,INLAND
11942,-117.42,33.94,26,2420,532,1383,469,3.8403,113800,INLAND
11943,-117.42,33.94,35,1764,325,1094,353,4.4528,114200,INLAND
11944,-117.43,33.95,36,2284,444,1425,405,4.3526,104800,INLAND
11945,-117.43,33.93,36,2386,396,1176,374,4.8122,113600,INLAND
11946,-117.43,33.93,15,4836,1368,3012,1240,2.4865,129600,INLAND
11947,-117.43,33.93,31,1273,262,686,254,2.7922,109700,INLAND
11948,-117.44,33.93,34,1577,272,880,284,4.9327,116300,INLAND
11949,-117.45,33.94,12,3539,869,1987,859,2.4023,104000,INLAND
11950,-117.44,33.94,32,2349,452,1479,425,4.2118,114400,INLAND
11951,-117.44,33.94,30,2992,516,1521,507,4.2128,127200,INLAND
11952,-117.44,33.94,32,1814,320,903,306,4.4776,119000,INLAND
11953,-117.44,33.93,33,1371,236,715,227,4.675,130200,INLAND
11954,-117.45,33.93,20,5998,1320,3185,1199,3.5731,114200,INLAND
11955,-117.44,33.92,33,2433,525,1466,517,3.3437,111100,INLAND
11956,-117.45,33.91,29,2320,422,1358,415,4.0333,121700,INLAND
11957,-117.45,33.92,35,2552,588,1840,551,2.5548,113600,INLAND
11958,-117.39,33.92,25,2886,583,2327,577,2.6851,114000,INLAND
11959,-117.4,33.9,32,1263,178,508,180,3.9667,314400,INLAND
11960,-117.44,33.9,23,4487,754,2609,778,4.5788,149000,INLAND
11961,-117.43,33.91,15,14281,2511,7540,2245,4.6222,138300,INLAND
11962,-117.42,33.89,4,80,10,55,13,8.0197,194100,INLAND
11963,-117.4,34.01,25,1858,366,1311,331,3.0083,88100,INLAND
11964,-117.41,34.01,34,1231,216,841,199,2.9442,92300,INLAND
11965,-117.43,34.02,33,3084,570,1753,449,3.35,98100,INLAND
11966,-117.42,34.02,9,5455,882,3015,858,4.5321,163100,INLAND
11967,-117.4,34,24,2316,599,1829,532,1.9955,87100,INLAND
11968,-117.4,34,31,1192,307,1013,283,2.3742,76500,INLAND
11969,-117.41,34,38,2228,571,1697,530,2.2052,83700,INLAND
11970,-117.43,33.98,21,2634,421,1376,406,4.5589,152500,INLAND
11971,-117.42,33.98,16,10072,2043,5913,1909,3.3606,119800,INLAND
11972,-117.45,34.01,26,3042,598,1720,551,3.06,95500,INLAND
11973,-117.43,34.01,34,2101,426,1150,377,3.3909,98600,INLAND
11974,-117.41,34,26,2372,621,1647,612,1.7719,88900,INLAND
11975,-117.42,34,32,1617,346,1153,385,3.316,96900,INLAND
11976,-117.43,33.99,18,3307,547,1738,457,4.866,117200,INLAND
11977,-117.44,33.99,12,9966,1517,5008,1492,4.8625,171600,INLAND
11978,-117.5,34,15,1929,317,1237,316,4.7063,128800,INLAND
11979,-117.49,33.99,21,2050,392,1153,336,5.14,116700,INLAND
11980,-117.48,33.98,20,2451,475,1785,456,3.6966,115300,INLAND
11981,-117.49,33.98,17,2727,462,1691,448,5.1371,160900,INLAND
11982,-117.5,33.98,21,2394,416,1291,381,4.5099,139000,INLAND
11983,-117.47,33.98,8,12106,1913,5810,1717,5.2886,158400,INLAND
11984,-117.48,34.01,23,2000,376,1361,388,4.669,121400,INLAND
11985,-117.49,34.02,35,2051,427,1466,425,3.9711,108500,INLAND
11986,-117.49,34.02,21,3736,738,2021,640,4.7545,142700,INLAND
11987,-117.51,34.02,24,7779,1835,3996,1765,2.4764,135600,INLAND
11988,-117.48,34,12,6751,1153,3266,1134,4.1529,145800,INLAND
11989,-117.51,34,36,3791,746,2258,672,3.5067,125000,INLAND
11990,-117.52,33.99,14,13562,2057,7600,2086,5.5759,183200,INLAND
11991,-117.53,33.97,34,1293,215,774,217,4.1906,141300,INLAND
11992,-117.53,33.97,29,1430,273,872,283,4.3833,141300,INLAND
11993,-117.51,33.97,35,352,62,184,57,3.9691,137800,INLAND
11994,-117.53,34.02,19,256,34,101,28,5.6269,375300,INLAND
11995,-117.6,33.94,26,2925,575,1921,501,3.4859,153400,INLAND
11996,-117.55,34,17,3583,700,1587,719,2.9979,75300,INLAND
11997,-117.53,33.94,21,5675,935,2834,865,4.5263,203500,INLAND
11998,-117.55,33.94,30,5398,926,2672,864,4.7762,164200,INLAND
11999,-117.56,33.94,29,266,42,136,40,1.925,164600,INLAND
12000,-117.56,33.94,6,575,73,318,88,7.3215,257400,INLAND
12001,-117.57,33.93,3,1240,151,519,146,7.8408,272200,INLAND
12002,-117.55,33.95,17,3196,444,1581,462,6.2333,229700,INLAND
12003,-117.59,33.91,7,10223,1491,5205,1509,5.7872,203700,INLAND
12004,-117.57,33.9,7,3797,850,2369,720,3.8525,137900,INLAND
12005,-117.56,33.89,16,693,185,365,176,2.6417,192000,INLAND
12006,-117.55,33.89,25,2999,439,1396,458,5.9973,165100,INLAND
12007,-117.52,33.89,2,17978,3217,7305,2463,5.4695,221100,INLAND
12008,-117.6,33.91,15,1864,271,1006,288,7.5379,251300,INLAND
12009,-117.55,33.93,25,5187,934,2725,860,4.4865,154600,INLAND
12010,-117.55,33.92,24,2807,501,1653,509,5.1167,163600,INLAND
12011,-117.55,33.9,21,1839,324,871,307,3.7459,199100,INLAND
12012,-117.53,33.92,12,2290,319,728,228,6.4561,233800,INLAND
12013,-117.58,33.92,16,4157,586,2036,594,6.455,246700,INLAND
12014,-117.57,33.91,22,2620,396,1324,362,5.6735,214900,INLAND
12015,-117.59,33.93,17,338,47,200,46,8.1118,244500,INLAND
12016,-117.5,33.93,19,4741,835,2903,796,4.6723,135900,INLAND
12017,-117.49,33.91,17,5364,1020,3754,936,3.5857,139400,INLAND
12018,-117.5,33.92,31,2529,513,1504,426,3.2821,115900,INLAND
12019,-117.5,33.92,28,2101,337,1061,348,4.85,147100,INLAND
12020,-117.51,33.95,12,9016,1486,4285,1457,5.2984,169400,INLAND
12021,-117.46,33.95,34,1565,296,1142,328,3.9979,99900,INLAND
12022,-117.47,33.95,15,6248,1249,3795,1128,4.4264,124900,INLAND
12023,-117.5,33.96,12,7923,1470,4861,1385,4.5985,139500,INLAND
12024,-117.5,33.95,29,932,153,711,172,5.1214,143700,INLAND
12025,-117.46,33.94,26,2481,620,2411,552,2.0059,86100,INLAND
12026,-117.47,33.94,34,559,139,532,137,3.3687,88800,INLAND
12027,-117.48,33.94,19,1891,465,1693,416,3.0813,113200,INLAND
12028,-117.48,33.94,29,1625,336,1046,320,3.4985,117600,INLAND
12029,-117.49,33.94,28,2787,490,1684,467,4.3256,127400,INLAND
12030,-117.46,33.93,16,4112,880,2821,857,3.3122,115000,INLAND
12031,-117.46,33.93,19,4780,861,3043,766,4.0431,133100,INLAND
12032,-117.46,33.92,21,713,142,476,142,3.8208,121400,INLAND
12033,-117.47,33.93,33,919,208,724,235,3.7028,110800,INLAND
12034,-117.47,33.94,34,2086,417,1501,395,3.5311,105900,INLAND
12035,-117.46,33.94,35,1566,294,1056,279,3.8227,105700,INLAND
12036,-117.48,33.93,31,2191,459,1564,450,2.9776,122300,INLAND
12037,-117.47,33.92,18,3869,773,2500,726,3.9583,126400,INLAND
12038,-117.49,33.93,26,2970,576,2156,558,4.2522,124900,INLAND
12039,-117.47,33.91,21,3491,760,1920,669,2.5241,127600,INLAND
12040,-117.46,33.9,10,9738,2130,4936,1840,3.6187,145100,INLAND
12041,-117.48,33.89,14,10395,1799,6295,1855,5.0295,150200,INLAND
